Date,Open,High,Low,Close,Adj Close,Volume
2002-09-01,3.494375,3.792500,3.315625,3.387500,2.600721,23796800
2002-10-01,3.376250,4.600000,3.177500,4.471875,3.433240,58652800
2002-11-01,4.393125,5.426875,4.293750,5.203125,4.002129,50446400
2002-12-01,5.243750,5.343750,3.871875,4.346875,3.343520,65457600
2003-01-01,4.405625,4.720000,3.743125,4.060000,3.122863,45817600
2003-02-01,4.118750,4.312500,3.718750,3.862500,2.970950,22628800
2003-03-01,3.890000,4.203125,3.443750,3.834375,2.949317,43284800
2003-04-01,3.893125,4.093750,2.406875,2.568750,1.975827,102147200
2003-05-01,2.587500,2.811875,2.512500,2.762500,2.124855,50334400
2003-06-01,2.806250,3.500625,2.768750,3.353125,2.588909,39784000
2003-07-01,3.367500,3.875000,3.140625,3.326875,2.568642,120457600
2003-08-01,3.387500,3.581250,3.131250,3.550000,2.740914,65110400
2003-09-01,3.550000,4.478125,3.526875,4.254375,3.284753,108950400
2003-10-01,4.285625,5.362500,4.275000,5.281250,4.077592,93664000
2003-11-01,5.393750,5.609375,4.858750,5.190625,4.015540,59092800
2003-12-01,5.365625,6.041875,5.034375,5.962500,4.612671,71054400
2004-01-01,6.047500,6.406250,5.343750,5.521875,4.271798,144412800
2004-02-01,5.531250,5.732500,5.084375,5.251875,4.062922,92142400
2004-03-01,5.375000,5.420625,4.663125,5.108125,3.951715,112017600
2004-04-01,5.187500,5.581875,5.024375,5.046250,3.903848,95108800
2004-05-01,5.115625,5.441875,4.266875,5.171875,4.001034,118820800
2004-06-01,5.167500,6.062500,5.063125,5.823750,4.577651,91411200
2004-07-01,5.782500,6.295000,5.337500,6.268750,4.927434,110024800
2004-08-01,6.293750,6.540000,5.588750,6.516250,5.121977,81956000
2004-09-01,6.476250,7.385000,6.470000,7.075000,5.561173,86891200
2004-10-01,7.107500,8.500000,6.782500,8.303750,6.527009,142107200
2004-11-01,8.360000,9.000000,7.906250,9.000000,7.086905,152784000
2004-12-01,8.957500,9.057500,8.160000,8.663750,6.822131,93735200
2005-01-01,8.680000,8.787500,7.458750,8.255000,6.500268,99034400
2005-02-01,8.400000,9.747500,8.170000,9.531250,7.505230,77021600
2005-03-01,9.437500,9.810000,9.041250,9.216250,7.257188,53405600
2005-04-01,9.325000,9.381250,7.028750,7.400000,5.827010,141680000
2005-05-01,7.425000,9.161250,7.160000,9.042500,7.120370,155244800
2005-06-01,9.025000,9.842500,8.708750,9.700000,7.638110,129442400
2005-07-01,9.700000,9.752500,8.562500,8.897500,7.020751,171492800
2005-08-01,8.875000,9.316250,8.326250,8.848750,6.982283,103004800
2005-09-01,8.987500,9.350000,8.698750,9.285000,7.326514,108357600
2005-10-01,9.250000,9.628750,8.156250,8.500000,6.707096,150948000
2005-11-01,8.500000,9.398750,8.437500,9.007500,7.122455,78675200
2005-12-01,9.106250,10.343750,9.080000,10.107500,7.992251,108359200
2006-01-01,10.155000,10.422500,8.993750,9.527500,7.533632,157025600
2006-02-01,9.411250,9.562500,8.632500,8.850000,6.997919,100989600
2006-03-01,8.985000,9.750000,8.427500,9.732500,7.695732,136323200
2006-04-01,9.875000,10.643750,9.152500,9.831250,7.773816,179742400
2006-05-01,9.875000,10.371250,8.335000,8.825000,6.978148,148748800
2006-06-01,8.756250,9.582500,7.990000,9.551250,7.645977,172793600
2006-07-01,9.593750,10.605000,9.288750,10.272500,8.223350,162130400
2006-08-01,10.347500,11.310000,10.032500,11.212500,8.975842,70493600
2006-09-01,11.300000,12.155000,10.752500,11.932500,9.552219,72501600
2006-10-01,11.950000,13.195000,11.647500,13.025000,10.426787,119448800
2006-11-01,13.025000,14.222500,12.612500,13.382500,10.735641,146125200
2006-12-01,13.480000,13.897500,13.075000,13.640000,10.942215,125405600
2007-01-01,13.882500,14.682500,13.350000,14.500000,11.632120,142214400
2007-02-01,14.642500,15.312500,13.125000,13.565000,10.882046,109032800
2007-03-01,13.257500,13.705000,12.250000,12.562500,10.077827,151752800
2007-04-01,12.345000,14.040000,12.275000,13.087500,10.498989,193091600
2007-05-01,13.117500,13.592500,12.062500,12.312500,9.877274,183516800
2007-06-01,12.427500,13.375000,11.832500,12.595000,10.103899,186365200
2007-07-01,12.625000,13.682500,12.345000,12.400000,9.979263,236130000
2007-08-01,12.332500,12.875000,11.000000,11.927500,9.599007,203459600
2007-09-01,12.032500,12.550000,11.407500,12.097500,9.735818,151439200
2007-10-01,12.100000,13.950000,11.647500,12.735000,10.248864,270741600
2007-11-01,12.557500,12.812500,9.650000,10.537500,8.506175,272592400
2007-12-01,10.580000,11.677500,10.252500,11.340000,9.153975,174186400
2008-01-01,11.340000,11.412500,8.750000,10.350000,8.354819,336613200
2008-02-01,10.470000,11.180000,9.697500,9.730000,7.854337,245193600
2008-03-01,9.637500,9.767500,8.162500,8.942500,7.218644,257610800
2008-04-01,9.105000,11.125000,8.767500,10.922500,8.816958,353408800
2008-05-01,10.887500,12.530000,10.477500,12.277500,9.910752,253620800
2008-06-01,11.907500,12.370000,10.440000,10.865000,8.906346,268050000
2008-07-01,10.682500,11.265000,8.857500,9.847500,8.072274,310053600
2008-08-01,10.000000,10.835000,9.680000,10.320000,8.459593,213253200
2008-09-01,10.547500,10.660000,7.075000,8.327500,6.826287,340923200
2008-10-01,8.342500,8.385000,5.700000,7.330000,6.008607,363454400
2008-11-01,7.320000,7.500000,5.275000,6.287500,5.190451,244289200
2008-12-01,6.120000,6.572500,5.467500,6.142500,5.070749,205469600
2009-01-01,6.127500,7.095000,6.040000,6.640000,5.481445,253936000
2009-02-01,6.587500,7.335000,5.912500,6.050000,4.994389,222433200
2009-03-01,5.885000,7.027500,5.652500,6.657500,5.495892,249772400
2009-04-01,6.675000,7.750000,6.517500,7.702500,6.358560,266327600
2009-05-01,7.665000,9.162500,7.577500,8.640000,7.132483,224942000
2009-06-01,8.855000,9.537500,8.652500,9.195000,7.590644,205778000
2009-07-01,9.320000,10.900000,8.452500,10.757500,8.946654,267583600
2009-08-01,10.942500,11.335000,10.000000,10.807500,8.988236,169767200
2009-09-01,10.845000,12.525000,10.730000,12.122500,10.081880,159693200
2009-10-01,12.205000,12.432500,11.310000,11.500000,9.564166,203354000
2009-11-01,11.540000,13.247500,11.442500,12.742500,10.646055,123237200
2009-12-01,12.922500,14.047500,12.805000,13.817500,11.544195,119180000
2010-01-01,14.005000,14.782500,12.902500,12.977500,10.842394,140928400
2010-02-01,13.055000,14.245000,12.387500,14.225000,11.884651,126667600
2010-03-01,14.265000,15.592500,14.225000,14.702500,12.283591,132545200
2010-04-01,14.915000,15.932500,14.827500,14.985000,12.519611,139964400
2010-05-01,15.020000,15.240000,13.320000,14.382500,12.016239,142042400
2010-06-01,14.240000,16.125000,13.985000,14.977500,12.590125,120024800
2010-07-01,15.047500,15.840000,14.335000,15.120000,12.709910,121825200
2010-08-01,15.400000,15.887500,14.182500,14.320000,12.037428,95808800
2010-09-01,14.682500,16.997499,14.682500,16.827499,14.145241,110443200
2010-10-01,17.267500,17.997499,16.465000,16.860001,14.172558,143120000
2010-11-01,16.915001,17.447500,16.072500,16.537500,14.087165,96967600
2010-12-01,16.860001,19.219999,16.785000,19.020000,16.201830,74690000
2011-01-01,19.219999,19.480000,16.852501,16.927500,14.419378,144316800
2011-02-01,17.030001,17.405001,16.427500,16.674999,14.204288,87033200
2011-03-01,17.077499,18.305000,16.115000,17.924999,15.269077,136362800
2011-04-01,17.995001,18.562500,15.350000,16.295000,13.880591,203531600
2011-05-01,16.412500,16.462500,15.247500,15.437500,13.150146,132886400
2011-06-01,15.577500,16.370001,15.075000,16.307501,13.990744,118778000
2011-07-01,16.400000,17.129999,15.015000,15.555000,13.345149,147462000
2011-08-01,15.815000,15.892500,11.622500,12.905000,11.071626,238068400
2011-09-01,12.967500,13.287500,11.530000,12.767500,10.953659,185634800
2011-10-01,12.600000,15.370000,12.102500,14.647500,12.566576,188581600
2011-11-01,14.375000,14.720000,12.300000,12.905000,11.132063,141206800
2011-12-01,12.985000,13.457500,12.172500,12.845000,11.080306,126092400
2012-01-01,13.412500,14.220000,12.570000,13.747500,11.858818,168957200
2012-02-01,13.880000,15.215000,13.742500,14.420000,12.438927,136732800
2012-03-01,14.460000,14.795000,13.810000,14.257500,12.298751,132836800
2012-04-01,14.280000,14.467500,11.112500,11.825000,10.200438,198768000
2012-05-01,11.842500,11.932500,10.397500,10.525000,9.079036,162035200
2012-06-01,10.490000,11.390000,10.350000,11.265000,9.859200,160809600
2012-07-01,11.365000,11.512500,9.482500,9.895000,8.660170,196269200
2012-08-01,9.985000,11.150000,9.742500,10.632500,9.305633,131285200
2012-09-01,10.595000,12.225000,10.395000,12.135000,10.620630,146795200
2012-10-01,12.340000,12.497500,10.645000,10.855000,9.500367,214635600
2012-11-01,10.955000,11.187500,10.397500,11.112500,9.788324,152965200
2012-12-01,11.062500,11.100000,10.295000,10.575000,9.314873,149501600
2013-01-01,10.872500,13.342500,10.585000,13.180000,11.609458,237908400
2013-02-01,13.122500,13.927500,12.700000,13.482500,11.875913,141919600
2013-03-01,13.367500,13.805000,13.002500,13.477500,11.871508,124842000
2013-04-01,13.485000,13.712500,9.937500,10.435000,9.191555,272088800
2013-05-01,10.515000,11.027500,10.265000,10.437500,9.193759,140964800
2013-06-01,11.000000,11.145000,9.727500,10.297500,9.178202,134606800
2013-07-01,10.237500,12.582500,10.000000,12.420000,11.069996,158932400
2013-08-01,12.437500,12.627500,11.395000,11.592500,10.332439,121350800
2013-09-01,11.247500,12.377500,11.202500,12.027500,10.720159,101384800
2013-10-01,12.042500,13.785000,11.937500,13.265000,11.823147,133958800
2013-11-01,13.275000,13.925000,13.077500,13.505000,12.108102,83478400
2013-12-01,13.502500,14.582500,13.272500,14.150000,12.686385,74838000
2014-01-01,14.062500,15.415000,13.810000,14.645000,13.130185,140201200
2014-02-01,14.532500,15.532500,13.947500,15.417500,13.822780,77302800
2014-03-01,15.177500,15.800000,13.230000,13.545000,12.143964,135297200
2014-04-01,13.727500,13.972500,12.727500,13.427500,12.038618,125262800
2014-05-01,13.395000,13.730000,12.515000,12.857500,11.527576,142894800
2014-06-01,12.920000,13.815000,12.760000,13.442500,12.052067,119340000
2014-07-01,13.405000,14.125000,13.167500,13.705000,12.449975,126273600
2014-08-01,13.720000,14.967500,13.660000,14.875000,13.512834,101199200
2014-09-01,14.865000,15.540000,14.612500,15.122500,13.737668,139892000
2014-10-01,15.380000,16.727501,14.767500,16.715000,15.184336,208384000
2014-11-01,16.674999,17.562500,16.450001,17.459999,15.984281,90456000
2014-12-01,17.424999,17.590000,15.205000,15.730000,14.400500,123369200
2015-01-01,16.115000,17.924999,15.390000,17.040001,15.599781,62047100
2015-02-01,17.344999,18.639999,17.025000,18.355000,16.803635,40676900
2015-03-01,18.355000,18.545000,17.190001,17.540001,16.057522,56668500
2015-04-01,17.415001,18.219999,15.435000,15.490000,14.180784,97303500
2015-05-01,15.515000,16.100000,15.255000,15.935000,14.588176,48931600
2015-06-01,15.985000,16.360001,15.295000,15.850000,14.510359,59367400
2015-07-01,15.980000,17.900000,15.320000,16.910000,15.944217,94030800
2015-08-01,17.000000,18.230000,15.900000,17.150000,16.170509,88259300
2015-09-01,16.950001,19.160000,16.750000,17.420000,16.425087,127924600
2015-10-01,19.030001,19.459999,17.240000,18.160000,17.122826,110173800
2015-11-01,18.080000,18.610001,15.720000,16.680000,15.868711,76610400
2015-12-01,16.700001,17.059999,15.870000,16.750000,15.935307,67255800
2016-01-01,16.459999,18.070000,15.760000,17.910000,17.038885,101982200
2016-02-01,17.879999,17.900000,15.910000,16.820000,16.001902,119717700
2016-03-01,17.209999,19.320000,17.120001,19.020000,18.094896,81231400
2016-04-01,18.860001,20.469999,17.860001,18.799999,17.885597,87401400
2016-05-01,18.680000,19.530001,18.180000,19.440001,18.494471,48660100
2016-06-01,19.370001,19.760000,17.309999,17.850000,16.981804,82160200
2016-07-01,17.879999,18.480000,16.309999,16.430000,15.801635,93917700
2016-08-01,16.600000,16.639999,15.640000,15.860000,15.253432,125223800
2016-09-01,15.900000,16.570000,15.760000,15.780000,15.176492,94337700
2016-10-01,15.830000,16.709999,15.190000,15.260000,14.676380,101263200
2016-11-01,15.190000,15.340000,13.740000,14.480000,14.072151,143123400
2016-12-01,14.570000,15.080000,14.160000,14.830000,14.412293,71358600
