Date,Open,High,Low,Close,Adj Close,Volume
2008-10-01,59.509998,60.299999,47.400002,55.810001,44.319466,748361300
2008-11-01,56.759998,57.250000,50.200001,55.880001,44.375061,514798100
2008-12-01,55.369999,59.230000,52.220001,56.060001,44.517986,469411500
2009-01-01,55.980000,57.509998,46.919998,47.119999,37.580505,518547200
2009-02-01,46.570000,50.669998,46.250000,49.240002,39.271320,509033200
2009-03-01,48.810001,53.000000,47.000000,52.099998,41.552307,545295500
2009-04-01,51.380001,54.570000,47.639999,50.400002,40.423222,450522100
2009-05-01,50.500000,51.380001,48.119999,49.740002,39.893871,377048900
2009-06-01,50.180000,51.750000,48.020000,48.439999,39.060699,417698500
2009-07-01,48.549999,50.430000,47.349998,49.880001,40.221886,369068900
2009-08-01,50.220001,52.560001,48.750000,50.869999,41.020176,344252000
2009-09-01,50.810001,52.099998,48.730000,49.090000,39.801998,375673300
2009-10-01,49.070000,52.000000,48.730000,49.680000,40.280357,374017800
2009-11-01,49.810001,55.090000,49.520000,54.549999,44.228928,306009700
2009-12-01,54.849998,55.080002,52.310001,53.450001,43.337055,264681300
2010-01-01,53.740002,55.200001,52.509998,53.430000,43.539299,291591500
2010-02-01,53.619999,54.500000,52.660000,54.070000,44.060829,278505000
2010-03-01,54.040001,56.270000,53.150002,55.599998,45.307602,270764400
2010-04-01,55.750000,55.900002,53.520000,53.639999,43.956799,282951100
2010-05-01,53.880001,54.950001,50.000000,50.560001,41.432808,398119000
2010-06-01,50.799999,52.080002,48.009998,48.070000,39.621159,390548500
2010-07-01,48.099998,51.810001,47.770000,51.189999,42.192776,280340800
2010-08-01,51.549999,52.480000,50.000000,50.139999,41.327324,272559100
2010-09-01,50.490002,54.389999,50.459999,53.520000,44.370701,216284000
2010-10-01,53.599998,54.820000,52.930000,54.169998,44.909588,208445100
2010-11-01,54.049999,55.720001,53.430000,54.090000,44.843269,241802400
2010-12-01,54.419998,55.340000,53.139999,53.930000,44.710621,246182100
2011-01-01,54.230000,57.900002,53.540001,56.070000,46.741867,260656500
2011-02-01,56.369999,56.730000,51.520000,51.980000,43.332310,276839200
2011-03-01,52.160000,53.880001,50.970001,52.049999,43.390652,279247300
2011-04-01,52.250000,55.160000,51.919998,54.980000,46.154453,177992800
2011-05-01,55.080002,56.470001,54.189999,55.220001,46.355934,195699000
2011-06-01,54.980000,55.169998,51.790001,53.139999,44.904968,282564700
2011-07-01,53.189999,54.810001,52.669998,52.709999,44.541607,198103900
2011-08-01,52.790001,53.490002,48.310001,53.189999,44.947227,424527100
2011-09-01,53.200001,53.549999,49.939999,51.900002,44.174408,275866100
2011-10-01,51.880001,57.959999,51.630001,56.720001,48.276928,268820500
2011-11-01,55.820000,59.400002,55.680000,58.900002,50.132435,222113300
2011-12-01,58.639999,60.000000,57.419998,59.759998,50.864414,193606900
2012-01-01,59.970001,62.000000,58.369999,61.360001,52.552574,163577000
2012-02-01,61.790001,62.630001,58.209999,59.080002,50.599834,199314500
2012-03-01,59.360001,61.500000,58.639999,61.200001,52.415543,185822200
2012-04-01,61.080002,62.490002,57.180000,58.910000,50.791943,251787900
2012-05-01,58.950001,66.660004,58.270000,65.820000,56.749722,247098000
2012-06-01,65.430000,69.720001,65.129997,69.720001,60.520187,229264800
2012-07-01,69.599998,75.239998,69.150002,74.430000,64.608673,210686500
2012-08-01,74.699997,74.959999,71.349998,72.599998,63.020149,163618500
2012-09-01,72.769997,75.190002,72.570000,73.800003,64.408257,121605000
2012-10-01,73.800003,77.599998,73.629997,75.019997,65.473015,144858200
2012-11-01,75.129997,75.160004,67.650002,72.019997,62.854797,193687500
2012-12-01,72.110001,72.699997,67.370003,68.230003,59.547108,198433700
2013-01-01,68.930000,70.440002,67.720001,69.949997,61.386971,152007900
2013-02-01,70.110001,71.959999,68.129997,70.779999,62.115368,205455800
2013-03-01,70.779999,75.110001,70.779999,74.830002,65.669601,151456500
2013-04-01,75.000000,79.500000,74.900002,77.720001,68.645859,165085800
2013-05-01,77.849998,79.959999,74.820000,74.839996,66.102089,162295100
2013-06-01,75.059998,76.870003,72.900002,74.489998,66.187584,162608600
2013-07-01,74.989998,78.690002,74.089996,77.940002,69.253067,113025400
2013-08-01,78.419998,79.000000,72.230003,72.980003,64.845901,133848900
2013-09-01,73.480003,76.730003,72.190002,73.959999,66.115715,124109700
2013-10-01,73.870003,77.629997,71.510002,76.750000,68.609802,150995900
2013-11-01,76.970001,81.349998,76.589996,81.010002,72.417984,113143600
2013-12-01,80.889999,81.370003,76.809998,78.690002,70.344040,117743800
2014-01-01,78.720001,79.470001,73.639999,74.680000,67.147972,146048800
2014-02-01,74.190002,75.989998,72.269997,74.699997,67.165947,140708800
2014-03-01,74.489998,77.529999,73.830002,76.430000,68.721474,143316900
2014-04-01,76.760002,79.989998,76.290001,79.709999,72.133034,133598600
2014-05-01,79.730003,79.760002,75.239998,76.769997,69.472519,121597900
2014-06-01,76.580002,77.760002,74.669998,75.070000,68.354713,125875700
2014-07-01,75.269997,77.570000,73.540001,73.580002,66.997963,120165500
2014-08-01,73.320000,76.199997,72.769997,75.500000,68.746231,114715100
2014-09-01,75.419998,77.730003,75.410004,76.470001,70.088173,120321400
2014-10-01,76.510002,79.370003,72.610001,76.269997,69.904869,177386600
2014-11-01,76.349998,88.089996,75.589996,87.540001,80.234329,159253200
2014-12-01,86.720001,87.440002,82.650002,85.879997,78.712860,138945800
2015-01-01,86.269997,90.970001,84.900002,84.980003,78.323112,158641500
2015-02-01,84.790001,88.000000,82.550003,83.930000,77.355370,138302700
2015-03-01,83.930000,84.000000,80.540001,82.250000,75.806969,140925000
2015-04-01,82.279999,82.279999,77.550003,78.050003,72.368050,143546400
2015-05-01,78.199997,79.940002,74.150002,74.269997,68.863228,150969800
2015-06-01,74.690002,75.199997,70.779999,70.930000,66.181442,176488600
2015-07-01,71.599998,74.139999,70.360001,71.980003,67.161140,150420400
2015-08-01,71.839996,73.690002,61.500000,64.730003,60.396515,227136600
2015-09-01,63.799999,67.010002,62.919998,64.839996,60.912243,190530900
2015-10-01,64.760002,67.949997,57.160000,57.240002,53.772629,346727100
2015-11-01,57.290001,61.470001,56.299999,58.840000,55.275711,224621800
2015-12-01,59.130001,61.869999,58.320000,61.299999,57.586689,226802600
2016-01-01,60.500000,66.529999,60.200001,66.360001,62.862343,264381000
2016-02-01,65.910004,68.199997,62.349998,66.339996,62.843395,262453800
2016-03-01,66.650002,69.190002,64.879997,68.489998,64.880074,202475600
2016-04-01,68.019997,70.080002,66.360001,66.870003,63.814411,141132900
2016-05-01,66.620003,71.379997,62.720001,70.779999,67.545738,232879900
2016-06-01,70.500000,73.190002,70.150002,73.019997,70.193588,185897000
2016-07-01,73.129997,74.349998,72.419998,72.970001,70.145531,137700800
2016-08-01,72.809998,75.190002,70.889999,71.440002,68.674759,212358400
2016-09-01,71.570000,73.190002,70.300003,72.120003,69.803024,176953900
2016-10-01,71.830002,72.570000,67.070000,70.019997,67.770485,170641400
2016-11-01,69.980003,72.089996,68.120003,70.430000,68.167320,210244500
2016-12-01,70.250000,72.480003,68.830002,69.120003,66.899399,162308500
2017-01-01,69.239998,69.629997,65.279999,66.739998,65.058182,181776100
2017-02-01,66.459999,72.800003,66.040001,70.930000,69.142593,207841500
2017-03-01,70.970001,72.559998,69.330002,72.080002,70.263618,191103100
2017-04-01,72.080002,75.769997,71.379997,75.180000,73.824364,127414200
2017-05-01,75.089996,79.440002,74.959999,78.599998,77.182686,182345800
2017-06-01,78.639999,80.470001,73.290001,75.680000,74.812668,247495300
2017-07-01,75.839996,80.339996,73.129997,79.989998,79.073265,143448100
2017-08-01,80.250000,81.989998,77.500000,78.070000,77.175270,203621200
2017-09-01,78.309998,81.120003,77.730003,78.139999,77.730347,161153600
2017-10-01,77.900002,89.110001,77.500000,87.309998,86.852264,198775100
2017-11-01,87.070000,100.129997,87.000000,97.230003,96.720268,222703100
2017-12-01,97.610001,99.910004,96.139999,98.750000,98.232292,166774100
2018-01-01,99.300003,100.379997,98.519997,100.129997,100.129997,33087500
2018-01-05,99.639999,100.379997,99.610001,100.129997,100.129997,7283990
